long_quote_id,lead_id,country_code,first_utm_source,last_utm_source,has_been_proposed_formulas,has_chosen_formula,has_subscribed_online,submitted_at,effective_start_date,rbs_result,provider,product_third_party,product_intermediate,product_all_risks,annual_price_third_party,annual_price_intermediate,annual_price_all_risks,chosen_formula,chosen_product,policy_subscribed_at,contract_id,payment_frequency,main_driver_age,main_driver_gender,main_driver_licence_age,main_driver_bonus,vehicle_age,vehicle_class,vehicle_group,vehicle_region,has_secondary_driver,has_subscribed
2932472417514520572,-1204039659532016553,FR,,,True,False,False,2021-09-01 17:59:05 UTC,2021-09-05,,provider_B,third_party_product_25,intermdiate_product_24,all_risks_product_21,high,high,high,,,,,,18-20,F,00,100,03-05,I-K,29-30,Languedoc-Roussillon,False,False
-7245341434748001371,4521174191635148331,FR,,,True,False,False,2021-09-01 13:34:22 UTC,2021-09-06,,provider_B,third_party_product_26,intermdiate_product_25,all_risks_product_22,low,low,low,,,,,,25-29,F,02,085-099,01-02,F-H,29-30,Lorraine,False,False
959086342372928039,-7344494923522785621,FR,,,True,True,False,2021-09-01 09:19:58 UTC,2021-09-01,,provider_B,third_party_product_26,intermdiate_product_25,all_risks_product_22,medium,medium,medium,intermediate,intermdiate_product_25,,,,21-24,F,03-06,085-099,06-09,I-K,29-30,Midi-Pyrenees,False,False
-545338268266787425,-8838878814513095982,FR,,,True,True,False,2021-09-01 10:13:25 UTC,2021-09-03,,provider_B,third_party_product_26,intermdiate_product_25,,medium,medium,,third party,third_party_product_26,,,,21-24,M,03-06,085-099,10-14,L-N,33-34,Ile-De-France,False,False
5597439545948563346,-3305231590050444915,FR,,,True,False,False,2021-09-01 09:21:31 UTC,2021-09-01,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,low,low,low,,,,,,40-59,M,15+,050,06-09,I-K,31-32,Provence-Alpes-Cote D'azur,False,False
-824481451510737046,-8084985102990704896,FR,,,True,False,False,2021-09-01 13:14:58 UTC,2021-09-04,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,medium,medium,medium,,,,,,25-29,F,02,101+,20+,F-H,27-28,Poitou-Charentes,False,False
-3883129138592431196,-8822386313941482053,FR,,,True,False,False,2021-09-01 11:43:18 UTC,2021-09-10,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,low,low,low,,,,,,21-24,M,03-06,085-099,20+,A-E,27-28,Ile-De-France,False,False
3373739130032804559,-8873344641822908250,FR,,,True,False,False,2021-09-01 10:45:43 UTC,2021-09-02,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,medium,medium,high,,,,,,21-24,M,02,100,10-14,O-R,29-30,Aquitaine,False,False
-31389676877385411,469141713559110359,FR,,,True,False,False,2021-09-01 16:49:31 UTC,2021-09-01,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,medium,medium,medium,,,,,,30-39,F,02,101+,10-14,I-K,31-32,Ile-De-France,False,False
6419618687528942862,-1063654688986924656,FR,,,True,False,False,2021-09-01 13:49:50 UTC,2021-09-02,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,low,low,low,,,,,,30-39,M,07-14,100,10-14,F-H,27-28,Provence-Alpes-Cote D'azur,False,False
3504720942336122979,2066592865453352861,FR,,,True,False,False,2021-09-01 13:04:00 UTC,2021-09-04,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,medium,medium,medium,,,,,,18-20,M,01,085-099,20+,I-K,29-30,Franche-Comte,False,False
4387670568882233069,8115159440641544532,FR,,,True,False,False,2021-09-01 10:22:34 UTC,2021-09-01,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,medium,high,high,,,,,,25-29,M,07-14,085-099,01-02,O-R,35+,Provence-Alpes-Cote D'azur,False,False
8384397657384468282,-4295680117035071861,FR,,,True,False,False,2021-09-01 12:05:59 UTC,2021-09-01,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,medium,medium,medium,,,,,,25-29,M,01,085-099,20+,A-E,27-28,Rhone-Alpes,False,False
7123380484730047006,4560771360644919900,FR,,,True,False,False,2021-09-01 09:32:15 UTC,2021-09-01,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,low,low,low,,,,,,25-29,F,03-06,101+,10-14,I-K,33-34,Rhone-Alpes,False,False
3320715669680843828,1019563582629951669,FR,,,True,False,False,2021-09-01 10:19:42 UTC,2021-09-05,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,medium,medium,medium,,,,,,21-24,M,03-06,100,10-14,O-R,33-34,Languedoc-Roussillon,False,False
6103409606884470442,-4919822494100954016,FR,,,True,False,False,2021-09-01 02:48:46 UTC,2021-09-04,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,medium,medium,medium,,,,,,21-24,M,03-06,100,20+,I-K,29-30,Pays De La Loire,False,False
5851731705011274421,930703763846180725,FR,,,True,True,False,2021-09-01 19:03:43 UTC,2021-09-06,,provider_B,third_party_product_28,intermdiate_product_27,all_risks_product_24,medium,medium,medium,intermediate,intermdiate_product_27,,,,30-39,M,07-14,101+,03-05,I-K,31-32,Ile-De-France,False,False
5835933301751988834,-1194808573741586692,FR,,,True,False,False,2021-09-01 19:01:28 UTC,2021-10-01,,provider_B,third_party_product_28,intermdiate_product_27,all_risks_product_24,medium,high,high,,,,,,21-24,M,03-06,101+,06-09,O-R,33-34,Nord-Pas-De-Calais,False,False
7606095533805933001,-2613056868526575954,FR,,,True,False,False,2021-09-01 17:50:06 UTC,2021-09-05,,provider_B,third_party_product_28,intermdiate_product_27,all_risks_product_24,low,low,low,,,,,,25-29,M,07-14,100,10-14,F-H,27-28,Aquitaine,False,False
3718210271454797603,8819161019550047624,FR,,,True,True,False,2021-09-01 22:37:42 UTC,2021-09-06,,provider_B,third_party_product_28,intermdiate_product_27,all_risks_product_24,medium,medium,medium,third party,third_party_product_28,,,,30-39,M,02,100,20+,O-R,33-34,Centre,False,False
-2932533444863968410,1418958748030070070,FR,,,True,False,False,2021-09-01 19:03:12 UTC,2021-10-01,,provider_B,third_party_product_28,intermdiate_product_27,all_risks_product_24,medium,medium,medium,,,,,,21-24,M,03-06,085-099,10-14,F-H,29-30,Nord-Pas-De-Calais,False,False
-7824135851835485924,-6305280806491162578,FR,,,True,False,False,2021-09-01 17:34:37 UTC,2021-09-02,,provider_B,third_party_product_28,intermdiate_product_27,all_risks_product_24,medium,medium,medium,,,,,,25-29,M,03-06,085-099,03-05,L-N,35+,Nord-Pas-De-Calais,False,False
-948880844410693652,-2630579800490432411,FR,awin,awin,False,False,False,2021-09-01 10:03:36 UTC,2021-09-04,,,,,,,,,,,,,,30-39,M,00,100,20+,I-K,31-32,Aquitaine,False,False
-8498856632564529598,-3962607465724466504,FR,google,google,False,False,False,2021-09-01 11:26:00 UTC,,,,,,,,,,,,,,,18-20,M,00,100,01-02,O-R,35+,Ile-De-France,False,False
1608157209541263270,-4754292761245818620,FR,google,google,False,False,False,2021-09-01 09:01:56 UTC,2021-09-01,,,,,,,,,,,,,,21-24,M,03-06,085-099,03-05,I-K,31-32,Lorraine,False,False
-4045234826507827832,707106108801747155,FR,siteweb,google,False,False,False,2021-09-01 19:51:31 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,02,100,06-09,L-N,33-34,Nord-Pas-De-Calais,False,True
-2142476632871017240,-4752346870887389863,FR,google,google,False,False,False,2021-09-01 00:24:39 UTC,2021-09-01,,,,,,,,,,,,,,18-20,M,00,100,20+,O-R,35+,Pays De La Loire,False,False
-2333289969396672263,707106108801747155,FR,siteweb,google,False,False,False,2021-09-01 19:53:24 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,02,100,06-09,O-R,33-34,Nord-Pas-De-Calais,False,True
-1283315063027235813,707106108801747155,FR,siteweb,google,False,False,False,2021-09-01 19:52:53 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,02,100,06-09,L-N,33-34,Nord-Pas-De-Calais,False,True
4194941089846424713,7766150263455820033,FR,google,google,False,False,False,2021-09-01 08:14:55 UTC,2021-09-02,,,,,,,,,,,,,,18-20,M,00,100,15-19,O-R,33-34,Ile-De-France,False,False
-8361934786907581363,707106108801747155,FR,siteweb,google,False,False,False,2021-09-01 19:50:16 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,02,100,06-09,L-N,33-34,Nord-Pas-De-Calais,False,True
6659886204830404838,707106108801747155,FR,siteweb,google,False,False,False,2021-09-01 19:47:00 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,02,100,06-09,O-R,33-34,Nord-Pas-De-Calais,False,True
6730043512376512120,-595066258620101972,FR,google,google,False,False,False,2021-09-01 13:55:39 UTC,2021-09-01,,,,,,,,,,,,,,18-20,F,00,100,20+,F-H,31-32,Nord-Pas-De-Calais,False,False
9102187980774723706,4212497731180039103,FR,google,google,False,False,False,2021-09-01 19:27:43 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,00,100,15-19,I-K,33-34,Pays De La Loire,False,False
7948120344348031717,1158135793123571639,FR,google,google,True,False,False,2021-09-01 18:19:59 UTC,2021-11-01,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,21-24,M,03-06,064-084,10-14,O-R,35+,Haute-Normandie,False,False
-6355470666099165549,-6244951249142453692,FR,facebook,google,True,False,False,2021-09-01 17:49:26 UTC,2021-09-02,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,medium,high,,,,,,21-24,M,03-06,085-099,10-14,L-N,33-34,Languedoc-Roussillon,False,False
-4901432188123345499,3662125737601833279,FR,google,google,True,False,False,2021-09-01 14:52:06 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,medium,,,,,,21-24,M,00,100,10-14,I-K,29-30,Ile-De-France,False,False
-4273321197199817532,704376795123958102,FR,google,google,True,False,False,2021-09-01 13:49:02 UTC,2021-09-06,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,25-29,F,03-06,100,15-19,I-K,31-32,Aquitaine,False,False
-3791335163159519925,6800507940605547866,FR,google,google,True,False,False,2021-09-01 11:00:25 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,25-29,F,00,100,15-19,F-H,29-30,Provence-Alpes-Cote D'azur,False,True
-5835758374406195278,7766150263455820033,FR,google,google,True,False,False,2021-09-01 17:03:39 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,M,00,100,15-19,L-N,33-34,Ile-De-France,False,False
8136248403973720885,-1313363786692349923,FR,facebook,google,True,False,False,2021-09-01 14:59:15 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,00,100,15-19,A-E,27-28,Bourgogne,False,False
6110376983865498149,6292013062152904862,FR,google,google,True,False,False,2021-09-01 09:46:37 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,F,00,100,03-05,A-E,27-28,Alsace,False,False
8910549602248240528,-6502166883939868923,FR,google,google,True,False,False,2021-09-01 06:26:29 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,085-099,06-09,I-K,31-32,Bourgogne,False,False
-2379419112794008910,-1313363786692349923,FR,facebook,google,True,False,False,2021-09-01 09:13:49 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,F,00,100,06-09,I-K,29-30,Bourgogne,False,False
756869106976843830,4627124695209469890,FR,google,google,True,True,False,2021-09-01 06:58:41 UTC,2021-09-15,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,intermediate,intermdiate_product_5,,,,21-24,M,00,100,15-19,I-K,27-28,Ile-De-France,False,False
-6483574367994709434,3242539650496871024,FR,blog.csoassurance,google,True,False,False,2021-09-01 12:25:47 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,00,100,15-19,I-K,29-30,Nord-Pas-De-Calais,False,False
3193278899385012716,7130577887375435202,FR,google,google,True,False,False,2021-09-01 18:31:38 UTC,2021-09-11,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,18-20,M,00,100,15-19,F-H,27-28,Champagne-Ardenne,False,True
3193278899385012716,7130577887375435202,FR,google,google,True,False,False,2021-09-01 18:31:38 UTC,2021-09-11,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,18-20,M,00,100,15-19,F-H,27-28,Champagne-Ardenne,False,True
2502868022891109501,1238611629948809981,FR,google,google,True,False,False,2021-09-01 22:05:44 UTC,2021-09-03,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,M,00,100,10-14,F-H,29-30,Ile-De-France,False,False
-483633003333078765,4316127159816206454,FR,csoassurance.produit,google,True,False,False,2021-09-01 09:09:46 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,21-24,F,00,100,15-19,I-K,29-30,Pays De La Loire,False,True
6795984722672764549,-3261566850177366498,FR,google,google,True,True,False,2021-09-01 05:15:17 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,third party,third_party_product_4,,,,21-24,M,01,100,10-14,L-N,33-34,Ile-De-France,False,False
6917955426374668675,707106108801747155,FR,siteweb,google,True,False,False,2021-09-01 19:52:26 UTC,2021-09-09,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,02,100,06-09,L-N,33-34,Nord-Pas-De-Calais,False,True
-1211618708743493766,322855240086784244,FR,google,google,True,True,False,2021-09-01 07:15:30 UTC,2021-09-01,rejected,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,third party,third_party_product_4,,,,21-24,M,00,100,10-14,F-H,29-30,Pays De La Loire,False,True
-7642893447750794878,7152437339303816956,FR,google,google,True,False,False,2021-09-01 01:28:56 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,F,00,100,15-19,L-N,29-30,Nord-Pas-De-Calais,False,False
2723066342878085735,8192835588706887977,FR,google,google,True,False,False,2021-09-01 11:21:57 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,10-14,L-N,33-34,Bretagne,False,False
8814788325320827214,5357234533591766190,FR,facebook,google,True,False,False,2021-09-01 20:04:46 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,M,00,100,03-05,I-K,31-32,Ile-De-France,False,False
4521712614589515562,-5974493378908808266,FR,google,google,True,False,False,2021-09-01 08:01:02 UTC,2021-09-03,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,medium,,,,,,25-29,M,07-14,064-084,00,O-R,31-32,Auvergne,True,False
6877692821897864911,-3321472474018256711,FR,google,google,True,False,False,2021-09-01 19:16:24 UTC,2021-09-06,,provider_B,third_party_product_8,intermdiate_product_10,all_risks_product_7,low,low,low,,,,,,40-59,M,15+,050,10-14,L-N,33-34,Picardie,False,False
-6016004041102213398,-4107728913801200587,FR,google,google,True,True,True,2021-09-01 05:06:36 UTC,2021-09-01,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,all risks,all_risks_product_1,2021-09-01 07:16:48 UTC,-3.2267881669663954e+18,,40-59,F,15+,050,10-14,L-N,33-34,Midi-Pyrenees,True,True
-8646832069905719206,832881401187612109,FR,comparator_A,google,True,True,False,2021-09-01 11:32:28 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,medium,medium,third party,third_party_product_15,,,,25-29,M,02,100,20+,F-H,29-30,Auvergne,False,True
6605958309722619000,2207412084335068483,FR,google,google,True,False,False,2021-09-01 07:25:33 UTC,2021-09-04,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,60+,F,15+,100,10-14,L-N,31-32,Centre,True,False
-5586756816749941433,-7113551581073744377,FR,google,google,True,True,False,2021-09-01 13:37:22 UTC,2021-09-01,,provider_B,third_party_product_22,intermdiate_product_21,all_risks_product_18,medium,medium,medium,third party,third_party_product_22,,,,40-59,M,15+,100,10-14,L-N,33-34,Ile-De-France,False,False
8001932284387675684,-1313363786692349923,FR,facebook,google,True,False,False,2021-09-01 06:34:19 UTC,2021-09-01,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,medium,high,medium,,,,,,18-20,F,00,100,20+,F-H,27-28,Bourgogne,False,False
-5841467513889131587,5357234533591766190,FR,facebook,google,True,False,False,2021-09-01 13:03:20 UTC,2021-09-02,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,high,high,high,,,,,,18-20,M,00,100,03-05,I-K,29-30,Ile-De-France,False,False
7215348425974193445,368415848199870321,FR,CRM,CRM,False,False,False,2021-09-01 13:54:03 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,00,100,06-09,L-N,31-32,Ile-De-France,False,True
-5724563871294656061,-4835875365768246484,FR,facebook,CRM,False,False,False,2021-09-01 08:35:39 UTC,2021-09-01,,,,,,,,,,,,,,21-24,M,01,100,06-09,F-H,29-30,Centre,True,False
-1094623857377633107,-4238474967750885352,FR,CRM,CRM,False,False,False,2021-09-01 12:27:59 UTC,2021-09-01,,,,,,,,,,,,,,18-20,F,00,100,06-09,F-H,20-26,Provence-Alpes-Cote D'azur,True,False
6646837381155455219,-7101745710680001150,FR,CRM,CRM,False,False,False,2021-09-01 12:04:51 UTC,2021-09-03,,,,,,,,,,,,,,18-20,M,00,100,06-09,L-N,31-32,Ile-De-France,False,True
6132761556314911864,-4835875365768246484,FR,facebook,CRM,False,False,False,2021-09-01 08:38:13 UTC,2021-09-01,,,,,,,,,,,,,,21-24,M,02,085-099,06-09,I-K,27-28,Centre,True,False
-2567510670073880055,-7260372995289686164,FR,CRM,CRM,False,False,False,2021-09-01 20:35:05 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,01,100,10-14,L-N,33-34,Pays De La Loire,False,True
-2567510670073880055,-7260372995289686164,FR,CRM,CRM,False,False,False,2021-09-01 20:35:05 UTC,2021-09-09,,,,,,,,,,,,,,18-20,M,01,100,10-14,L-N,33-34,Pays De La Loire,False,True
804175768554509433,-6361391364563608700,FR,google,CRM,True,False,False,2021-09-01 13:42:24 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,00,100,10-14,F-H,29-30,Ile-De-France,False,False
-6207503491702107433,-7260372995289686164,FR,CRM,CRM,True,False,False,2021-09-01 20:44:29 UTC,2021-09-09,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,01,100,10-14,L-N,33-34,Pays De La Loire,False,True
-6207503491702107433,-7260372995289686164,FR,CRM,CRM,True,False,False,2021-09-01 20:44:29 UTC,2021-09-09,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,01,100,10-14,L-N,33-34,Pays De La Loire,False,True
-92942723275379764,1922668102094498305,FR,siteweb,CRM,True,False,False,2021-09-01 14:56:24 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,01,100,06-09,I-K,31-32,Provence-Alpes-Cote D'azur,False,False
-4887676498215534067,7324238341983610559,FR,google,CRM,True,False,False,2021-09-01 15:23:13 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,10-14,L-N,31-32,Provence-Alpes-Cote D'azur,False,False
-8058412678640959046,3128819394905115853,FR,CRM,CRM,True,False,False,2021-09-01 07:06:17 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,25-29,M,07-14,100,15-19,I-K,31-32,Aquitaine,False,True
-6266368163797748383,8653621222358853258,FR,CRM,CRM,True,True,False,2021-09-01 05:08:37 UTC,2021-09-01,rejected,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,third party,third_party_product_4,,,,18-20,F,00,100,15-19,F-H,29-30,Picardie,False,False
-7110703796520013251,-7544748400285200870,FR,csoassurance,csoassurance,False,False,False,2021-09-01 16:36:21 UTC,2021-09-05,,,,,,,,,,,,,,21-24,F,00,100,15-19,L-N,31-32,Alsace,False,False
-3107218384678115034,8569969116334988297,FR,siteweb,csoassurance,True,False,False,2021-09-01 10:21:34 UTC,2021-09-01,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,medium,high,medium,,,,,,40-59,M,00,100,10-14,I-K,27-28,Ile-De-France,False,False
4147804403793707778,6580310554251129907,FR,siteweb,siteweb,True,False,False,2021-09-01 07:45:12 UTC,2021-09-06,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,high,high,,,,,,21-24,M,02,085-099,06-09,L-N,33-34,Midi-Pyrenees,False,False
-6785668685753313519,-8940080399324538270,FR,siteweb,siteweb,True,False,False,2021-09-01 15:30:56 UTC,2021-09-06,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,00,100,10-14,F-H,27-28,Alsace,False,True
-5306011484205893494,-7672833108953183491,FR,facebook,facebook,False,False,False,2021-09-01 11:49:39 UTC,2021-09-15,,,,,,,,,,,,,,40-59,M,15+,050,00,I-K,31-32,Rhone-Alpes,False,False
9144344550779469572,-7672833108953183491,FR,facebook,facebook,False,False,False,2021-09-01 11:48:58 UTC,2021-09-15,,,,,,,,,,,,,,40-59,M,15+,050,00,I-K,31-32,Rhone-Alpes,False,False
-2357663820951180586,-8451310597687117154,FR,facebook,facebook,False,False,False,2021-09-01 07:11:09 UTC,2021-09-10,,,,,,,,,,,,,,21-24,M,00,100,06-09,L-N,31-32,Basse-Normandie,False,False
5694933661099824080,-8451310597687117154,FR,facebook,facebook,False,False,False,2021-09-01 06:18:21 UTC,2021-09-10,,,,,,,,,,,,,,21-24,M,00,100,20+,I-K,31-32,Basse-Normandie,False,False
917967963741892733,5010631005070025898,FR,facebook,facebook,False,False,False,2021-09-01 10:53:34 UTC,2021-09-07,,,,,,,,,,,,,,21-24,M,02,101+,03-05,L-N,35+,Auvergne,False,False
4098616787769633259,-8930281357686946373,FR,facebook,facebook,False,False,False,2021-09-01 10:31:32 UTC,2021-10-05,,,,,,,,,,,,,,25-29,M,00,100,10-14,L-N,31-32,Ile-De-France,False,False
4422509952954195638,-2485337747692461196,FR,facebook,facebook,False,False,False,2021-09-01 16:41:15 UTC,2021-12-01,,,,,,,,,,,,,,30-39,M,07-14,051-063,00,,,Rhone-Alpes,True,False
-1869411197524332997,8726558733967462690,FR,facebook,facebook,False,False,False,2021-09-01 17:55:54 UTC,2021-09-02,,,,,,,,,,,,,,21-24,M,03-06,101+,10-14,O-R,35+,Bretagne,False,False
-5059209176555114532,-7469320932708619468,FR,facebook,facebook,False,False,False,2021-09-01 10:46:52 UTC,2021-09-05,,,,,,,,,,,,,,18-20,M,01,100,06-09,I-K,29-30,Picardie,False,False
4858023019713916977,1006676649404214690,FR,facebook,facebook,False,False,False,2021-09-01 13:02:59 UTC,2021-10-06,,,,,,,,,,,,,,18-20,M,01,085-099,15-19,O-R,31-32,Provence-Alpes-Cote D'azur,False,False
9212078940090726389,1878980713589107600,FR,facebook,facebook,False,False,False,2021-09-01 18:32:20 UTC,2021-11-01,,,,,,,,,,,,,,25-29,F,00,100,03-05,I-K,29-30,Ile-De-France,False,False
4176325494535483895,4565965961118832306,FR,facebook,facebook,False,False,False,2021-09-01 17:16:27 UTC,2021-09-01,,,,,,,,,,,,,,18-20,M,00,100,06-09,L-N,33-34,Languedoc-Roussillon,False,False
-7066590933247380143,1878980713589107600,FR,facebook,facebook,False,False,False,2021-09-01 18:33:05 UTC,2021-11-01,,,,,,,,,,,,,,25-29,F,00,100,03-05,I-K,29-30,Ile-De-France,False,False
-4563543423535779756,6112303657698083256,FR,facebook,facebook,False,False,False,2021-09-01 03:17:41 UTC,2021-09-01,,,,,,,,,,,,,,30-39,M,00,100,15-19,I-K,31-32,Nord-Pas-De-Calais,False,False
-6128064744165313438,4348934875445676910,FR,facebook,facebook,False,False,False,2021-09-01 09:26:05 UTC,2021-09-05,,,,,,,,,,,,,,18-20,M,00,100,20+,L-N,31-32,Provence-Alpes-Cote D'azur,False,False
-2658321593394129550,-2744694182870288722,FR,facebook,facebook,True,False,False,2021-09-01 07:30:13 UTC,2021-09-15,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,050,10-14,L-N,31-32,Alsace,False,False
-5254065975461038250,-3037660548240317191,FR,facebook,facebook,True,False,False,2021-09-01 09:22:11 UTC,2021-09-20,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,60+,M,15+,050,06-09,L-N,33-34,Centre,True,False
-5753242647424358835,7326811807653792565,FR,facebook,facebook,True,False,False,2021-09-01 06:12:05 UTC,2021-10-02,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,07-14,064-084,10-14,I-K,31-32,Ile-De-France,False,False
6537063762797698666,5358899341889636084,FR,facebook,facebook,True,True,False,2021-09-01 07:49:57 UTC,2021-09-29,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,high,high,third party,third_party_product_2,,,,25-29,M,03-06,085-099,20+,O-R,33-34,Aquitaine,False,False
-5371595814783938774,-3129687787164447537,FR,facebook,facebook,True,False,False,2021-09-01 14:43:31 UTC,2021-09-07,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,07-14,064-084,10-14,L-N,31-32,Pays De La Loire,False,False
883134350847684591,8876372180309571480,FR,facebook,facebook,True,False,False,2021-09-01 02:44:41 UTC,2021-10-05,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,07-14,064-084,01-02,,,Nord-Pas-De-Calais,False,False
6526310276575221618,5449844394901074994,FR,facebook,facebook,True,True,False,2021-09-01 11:28:46 UTC,2021-09-17,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,all risks,all_risks_product_3,,,,40-59,F,15+,050,10-14,L-N,29-30,Rhone-Alpes,True,False
-6702211979035634082,-3043118862820349206,FR,facebook,facebook,True,False,False,2021-09-01 08:46:03 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,07-14,064-084,03-05,F-H,29-30,Ile-De-France,False,False
-5121867294424681118,7877367104371605383,FR,facebook,facebook,True,False,False,2021-09-01 07:22:50 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,M,03-06,100,06-09,I-K,29-30,Provence-Alpes-Cote D'azur,False,False
392732416752028030,-7998831224790371487,FR,facebook,facebook,True,True,False,2021-09-01 12:25:25 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,all risks,all_risks_product_5,,,,18-20,F,00,100,06-09,F-H,29-30,Pays De La Loire,False,False
