time,page_view,mp_os,mp_browser,utm_source,insurance_subscription,mp_event_name
2021-09-01 13:07:47,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_id"": 3810531511806621675, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 13:07:47,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_id"": 3810531511806621675, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 18:46:23,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 18:40:44,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 17:57:23,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 18:46:23,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 18:40:44,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 17:57:23,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 11:32:30,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": 4167239575763176744, ""lead_quote_status"": ""Go"", ""long_quote_id"": 7455797884997525930}",Insurance - Complete Insurance Long Quote
2021-09-01 11:32:30,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": 4167239575763176744, ""lead_quote_status"": ""Go"", ""long_quote_id"": 7455797884997525930}",Insurance - Complete Insurance Long Quote
2021-09-01 10:54:14,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""lead_id"": 2477516397703802017, ""long_quote_id"": -9050835817937652257, ""product_name"": ""jeune_conducteur"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 10:53:36,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 2477516397703802017, ""lead_quote_status"": ""Go"", ""long_quote_id"": -9050835817937652257}",Insurance - Complete Insurance Long Quote
2021-09-01 10:53:36,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 2477516397703802017, ""lead_quote_status"": ""Go"", ""long_quote_id"": -9050835817937652257}",Insurance - Complete Insurance Long Quote
2021-09-01 10:54:14,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""lead_id"": 2477516397703802017, ""long_quote_id"": -9050835817937652257, ""product_name"": ""jeune_conducteur"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 13:32:24,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -2059342422166567094, ""lead_quote_status"": ""Go"", ""long_quote_id"": 8675164463321004864}",Insurance - Complete Insurance Long Quote
2021-09-01 13:32:42,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": -2059342422166567094, ""long_quote_id"": 8675164463321004864, ""product_name"": ""autre"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 13:32:24,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -2059342422166567094, ""lead_quote_status"": ""Go"", ""long_quote_id"": 8675164463321004864}",Insurance - Complete Insurance Long Quote
2021-09-01 13:32:42,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": -2059342422166567094, ""long_quote_id"": 8675164463321004864, ""product_name"": ""autre"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 12:01:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -6640765281052665010, ""lead_quote_status"": ""Go"", ""long_quote_id"": 4908735312154847260}",Insurance - Complete Insurance Long Quote
2021-09-01 12:01:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -6640765281052665010, ""lead_quote_status"": ""Go"", ""long_quote_id"": 4908735312154847260}",Insurance - Complete Insurance Long Quote
2021-09-01 14:44:30,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -2829491192229944303, ""lead_quote_status"": ""Go"", ""long_quote_id"": 6093077715100310852}",Insurance - Complete Insurance Long Quote
2021-09-01 14:44:30,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -2829491192229944303, ""lead_quote_status"": ""Go"", ""long_quote_id"": 6093077715100310852}",Insurance - Complete Insurance Long Quote
2021-09-01 12:37:03,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 4781470453688810687, ""lead_quote_status"": ""Go"", ""long_quote_id"": -4433406236011932073}",Insurance - Complete Insurance Long Quote
2021-09-01 12:37:03,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 4781470453688810687, ""lead_quote_status"": ""Go"", ""long_quote_id"": -4433406236011932073}",Insurance - Complete Insurance Long Quote
2021-09-01 13:07:28,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""lead_id"": 2854983246316562652, ""long_quote_id"": -3148902462210023703, ""product_name"": ""autre"", ""product_type"": ""intermediate"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 13:07:03,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": 2854983246316562652, ""lead_quote_status"": ""Go"", ""long_quote_id"": -3148902462210023703}",Insurance - Complete Insurance Long Quote
2021-09-01 13:07:03,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": 2854983246316562652, ""lead_quote_status"": ""Go"", ""long_quote_id"": -3148902462210023703}",Insurance - Complete Insurance Long Quote
2021-09-01 13:07:28,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""lead_id"": 2854983246316562652, ""long_quote_id"": -3148902462210023703, ""product_name"": ""autre"", ""product_type"": ""intermediate"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 07:06:36,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -7959749642524516366, ""lead_quote_status"": ""Go"", ""long_quote_id"": 66530570750074496}",Insurance - Complete Insurance Long Quote
2021-09-01 07:07:16,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""lead_id"": -7959749642524516366, ""long_quote_id"": 66530570750074496, ""product_name"": ""autre"", ""product_type"": ""all_risks"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 07:06:36,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -7959749642524516366, ""lead_quote_status"": ""Go"", ""long_quote_id"": 66530570750074496}",Insurance - Complete Insurance Long Quote
2021-09-01 07:07:16,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""lead_id"": -7959749642524516366, ""long_quote_id"": 66530570750074496, ""product_name"": ""autre"", ""product_type"": ""all_risks"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 11:28:03,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -6460868909999637582, ""lead_quote_status"": ""Go"", ""long_quote_id"": 496937170552255284}",Insurance - Complete Insurance Long Quote
2021-09-01 11:29:15,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""lead_id"": -6460868909999637582, ""long_quote_id"": 496937170552255284, ""product_name"": ""jeune_conducteur"", ""product_type"": ""intermediate"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 11:28:03,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -6460868909999637582, ""lead_quote_status"": ""Go"", ""long_quote_id"": 496937170552255284}",Insurance - Complete Insurance Long Quote
2021-09-01 11:29:15,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": ""provider_A"", ""lead_id"": -6460868909999637582, ""long_quote_id"": 496937170552255284, ""product_name"": ""jeune_conducteur"", ""product_type"": ""intermediate"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 18:17:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 18:17:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 03:37:40,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -9132790905868352035, ""lead_quote_status"": ""Go"", ""long_quote_id"": 1713983757649085461}",Insurance - Complete Insurance Long Quote
2021-09-01 03:37:40,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -9132790905868352035, ""lead_quote_status"": ""Go"", ""long_quote_id"": 1713983757649085461}",Insurance - Complete Insurance Long Quote
2021-09-01 17:13:01,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () Flux d'entr\u00e9e invalide: noeud anciennete_bonus non valide""}",Insurance - Complete Insurance Long Quote
2021-09-01 17:13:01,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () Flux d'entr\u00e9e invalide: noeud anciennete_bonus non valide""}",Insurance - Complete Insurance Long Quote
2021-09-01 07:12:05,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": -2783913256314721939, ""lead_quote_status"": ""Go"", ""long_quote_id"": 8781350571293990186}",Insurance - Complete Insurance Long Quote
2021-09-01 07:12:05,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": -2783913256314721939, ""lead_quote_status"": ""Go"", ""long_quote_id"": 8781350571293990186}",Insurance - Complete Insurance Long Quote
2021-09-01 18:24:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 5427101730140224810}",Insurance - Complete Insurance Long Quote
2021-09-01 18:24:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 5427101730140224810}",Insurance - Complete Insurance Long Quote
2021-09-01 16:59:15,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 1823150453741644740}",Insurance - Complete Insurance Long Quote
2021-09-01 08:34:20,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": -496406095153388647, ""lead_quote_status"": ""Go"", ""long_quote_id"": -5407660853571541469}",Insurance - Complete Insurance Long Quote
2021-09-01 11:13:49,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -2472521378428548540, ""lead_quote_status"": ""Go"", ""long_quote_id"": 7838883499115366645}",Insurance - Complete Insurance Long Quote
2021-09-01 11:13:49,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -2472521378428548540, ""lead_quote_status"": ""Go"", ""long_quote_id"": 7838883499115366645}",Insurance - Complete Insurance Long Quote
2021-09-01 16:59:15,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 1823150453741644740}",Insurance - Complete Insurance Long Quote
2021-09-01 08:34:20,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": -496406095153388647, ""lead_quote_status"": ""Go"", ""long_quote_id"": -5407660853571541469}",Insurance - Complete Insurance Long Quote
2021-09-01 19:17:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -9009933434142290488}",Insurance - Complete Insurance Long Quote
2021-09-01 19:17:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -9009933434142290488}",Insurance - Complete Insurance Long Quote
2021-09-01 17:55:53,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -2761203829131989190}",Insurance - Complete Insurance Long Quote
2021-09-01 17:55:53,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -2761203829131989190}",Insurance - Complete Insurance Long Quote
2021-09-01 12:27:44,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": 2996114493715091985, ""lead_quote_status"": ""Go"", ""long_quote_id"": 276689204411403701}",Insurance - Complete Insurance Long Quote
2021-09-01 12:28:21,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,google,"{""broker_name"": null, ""lead_id"": 2996114493715091985, ""long_quote_id"": 276689204411403701, ""product_name"": ""autre"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 12:28:21,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,google,"{""broker_name"": null, ""lead_id"": 2996114493715091985, ""long_quote_id"": 276689204411403701, ""product_name"": ""autre"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 12:27:44,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": 2996114493715091985, ""lead_quote_status"": ""Go"", ""long_quote_id"": 276689204411403701}",Insurance - Complete Insurance Long Quote
2021-09-01 18:06:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -8347956983054169278}",Insurance - Complete Insurance Long Quote
2021-09-01 17:58:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 180757697656907285}",Insurance - Complete Insurance Long Quote
2021-09-01 17:58:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 180757697656907285}",Insurance - Complete Insurance Long Quote
2021-09-01 18:06:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -8347956983054169278}",Insurance - Complete Insurance Long Quote
2021-09-01 19:21:15,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 19:21:15,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-08-31 22:06:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_id"": -3868672951623132574, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-08-31 22:05:52,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_id"": -3868672951623132574, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-08-31 22:06:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_id"": -3868672951623132574, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-08-31 22:05:52,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_id"": -3868672951623132574, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-08-31 22:06:40,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -4551378423892991149, ""lead_quote_status"": ""Go"", ""long_quote_id"": 4603747323121708375}",Insurance - Complete Insurance Long Quote
2021-08-31 22:06:40,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": -4551378423892991149, ""lead_quote_status"": ""Go"", ""long_quote_id"": 4603747323121708375}",Insurance - Complete Insurance Long Quote
2021-09-01 15:54:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 15:54:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 16:47:35,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 16:47:35,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 06:02:44,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": -8849650079733905503, ""lead_quote_status"": ""Go"", ""long_quote_id"": 988940576923974039}",Insurance - Complete Insurance Long Quote
2021-09-01 06:02:44,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": -8849650079733905503, ""lead_quote_status"": ""Go"", ""long_quote_id"": 988940576923974039}",Insurance - Complete Insurance Long Quote
2021-09-01 07:54:11,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_id"": 6471740703290268849, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () La Date du sinistre responsable est incompatible avec le coefficient bonus malus indiqu\u00e9.""}",Insurance - Complete Insurance Long Quote
2021-09-01 07:54:11,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""lead_id"": 6471740703290268849, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () La Date du sinistre responsable est incompatible avec le coefficient bonus malus indiqu\u00e9.""}",Insurance - Complete Insurance Long Quote
2021-09-01 11:46:38,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,Emarsys,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 6721701117377866426, ""lead_quote_status"": ""Go"", ""long_quote_id"": -6022251226601414995}",Insurance - Complete Insurance Long Quote
2021-09-01 11:46:38,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,Emarsys,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 6721701117377866426, ""lead_quote_status"": ""Go"", ""long_quote_id"": -6022251226601414995}",Insurance - Complete Insurance Long Quote
2021-09-01 10:03:18,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,,"{""lead_id"": -702651886660723196, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 10:03:18,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,,"{""lead_id"": -702651886660723196, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 06:53:30,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -1341026130435961440, ""lead_quote_status"": ""Go"", ""long_quote_id"": -376784073649232647}",Insurance - Complete Insurance Long Quote
2021-09-01 06:55:05,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""lead_id"": -1341026130435961440, ""long_quote_id"": -376784073649232647, ""product_name"": ""autre"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 06:55:05,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""lead_id"": -1341026130435961440, ""long_quote_id"": -376784073649232647, ""product_name"": ""autre"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 06:53:30,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -1341026130435961440, ""lead_quote_status"": ""Go"", ""long_quote_id"": -376784073649232647}",Insurance - Complete Insurance Long Quote
2021-09-01 15:31:59,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -3395687040967061633}",Insurance - Complete Insurance Long Quote
2021-09-01 15:31:59,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -3395687040967061633}",Insurance - Complete Insurance Long Quote
2021-09-01 09:19:01,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": 7497637615620790438, ""lead_quote_status"": ""Go"", ""long_quote_id"": -5363666613596865381}",Insurance - Complete Insurance Long Quote
2021-09-01 09:19:01,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": 7497637615620790438, ""lead_quote_status"": ""Go"", ""long_quote_id"": -5363666613596865381}",Insurance - Complete Insurance Long Quote
